volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
VII,61,,Red-billed Erolia (Ibisbill),Ibidorhynchus Struthersi,Ibidorhyncha struthersii,Ibisbill,ibisbi1,eBird/Clements 2025,Q217704,2480336,0C1F2A47F97EF09C,Ibidorhyncha struthersii_Ibisbill,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,62,,Zic-zac,Pluvianus Aegyptius,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pluvianus a egyptius (Egyptian Plover),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,63,,Black-winged Pratincole,Glareola melanoptera,Glareola nordmanni,Black-winged Pratincole,blwpra1,eBird/Clements 2025,Q695729,2480758,E1F6A875C32C042D,,,high,yes,"Black-winged Pratincole (Glareola nordmanni, KU), not in BirdNET; the survey's Oriental Pratincole is wrong",List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,64,,Cinereous Pratincole,Glareola lactea,Glareola lactea,Small Pratincole,smapra1,eBird/Clements 2025,Q934460,2480755,D9A310F122B86A22,Glareola lactea_Small Pratincole,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,65,,Indian Courser,Cursorius Coromandelicus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Cursorius coromandelicus (Indian Courser),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,66,,Spoon-billed Sandpiper,Eurinorhynchus pygmaeus,Calidris pygmaea,Spoon-billed Sandpiper,spbsan1,eBird/Clements 2025,,,3FC8CA50CC50BAAD,Calidris pygmaea_Spoon-billed Sandpiper,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,67,,White-breasted Water-hen,Gallinula phoenicura,Amaurornis phoenicurus,White-breasted Waterhen,whbwat1,eBird/Clements 2025,Q862825,2474732,F53518E3D78616E7,Amaurornis phoenicurus_White-breasted Waterhen,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,68,,Chinese Jacana,Hydrophasianus Sinensis,Hydrophasianus chirurgus,Pheasant-tailed Jacana,phtjac1,eBird/Clements 2025,Q18861,2481840,6F672FA3A724EC9F,Hydrophasianus chirurgus_Pheasant-tailed Jacana,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,69,,Mandarin Duck,Aix galericulata,Aix galericulata,Mandarin Duck,manduc,eBird/Clements 2025,Q200339,2498388,E1714A09EA1DFD1D,Aix galericulata_Mandarin Duck,,high,yes,,List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
VII,70,,Black-bellied Tern,Sterna melanogaster,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Sterna acuticauda (Black-bellied Tern),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
VII,71,,Kurile Guillemot,Uria Carbo,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Cepphus carbo (Spectacled Guillemot),List of Plates (vol. VII); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
